transaction_id,date,customer_id,product_name,category,quantity,unit_price,total_amount,region,payment_method,shipping_cost
T35246,2023-08-13,C1050,Yoga Mat,Sports,1,29.99,29.99,West,PayPal,0.0
T35247,2023-08-13,C1773,Bluetooth Speaker,Electronics,1,69.99,69.99,South,Debit Card,9.99
T35248,2023-08-13,C4351,Running Shoes,Sports,2,99.85,199.7,South,Credit Card,9.99
T35249,2023-08-13,C3546,Running Shoes,Sports,1,119.99,119.99,Central,Credit Card,0.0
T35250,2023-08-13,C2268,Running Shoes,Sports,1,119.99,119.99,Central,PayPal,9.99
T35251,2023-08-13,C2554,Phone Case,Electronics,1,19.99,19.99,North,Credit Card,9.99
T35252,2023-08-13,C1127,Phone Case,Electronics,1,15.34,15.34,Central,Credit Card,4.99
T35253,2023-08-13,C1161,Running Shoes,Sports,1,119.99,119.99,South,Debit Card,4.99
T35254,2023-08-13,C3721,Phone Case,Electronics,1,19.99,19.99,West,PayPal,4.99
T35255,2023-08-13,C3474,Laptop Stand,Electronics,1,49.99,49.99,West,Debit Card,4.99
T35256,2023-08-13,C1082,Water Bottle,Sports,2,23.4,46.79,North,Debit Card,9.99
T35257,2023-08-13,C3146,Laptop Stand,Electronics,1,47.15,47.15,South,PayPal,4.99
T35258,2023-08-13,C2923,Desk Lamp,Home,1,39.99,39.99,Central,Debit Card,9.99
T35259,2023-08-13,C3349,Water Bottle,Sports,1,21.16,21.16,Central,PayPal,4.99
T35260,2023-08-13,C1007,Notebook Set,Office,2,14.99,29.98,North,PayPal,9.99
T35261,2023-08-13,C1791,Desk Lamp,Home,2,39.99,79.98,West,Gift Card,0.0
T35262,2023-08-13,C2343,Desk Lamp,Home,1,39.99,39.99,Central,Debit Card,4.99
T35263,2023-08-13,C4802,Notebook Set,Office,1,14.99,14.99,West,Debit Card,0.0
T35264,2023-08-13,C2434,Wireless Earbuds,Electronics,1,79.99,79.99,Central,PayPal,4.99
T35265,2023-08-13,C1181,Bluetooth Speaker,Electronics,1,60.22,60.22,South,Credit Card,4.99
T35266,2023-08-13,C4613,Bluetooth Speaker,Electronics,1,69.99,69.99,South,Credit Card,4.99
T35267,2023-08-13,C3131,Yoga Mat,Sports,1,29.99,29.99,West,Credit Card,4.99
T35268,2023-08-13,C3513,Kitchen Knife Set,Home,2,99.99,199.98,East,Gift Card,0.0
T35269,2023-08-13,C1683,Coffee Maker,Home,1,89.99,89.99,West,Credit Card,4.99
T35270,2023-08-13,C3533,Kitchen Knife Set,Home,1,77.0,77.0,East,Gift Card,9.99
T35271,2023-08-13,C4804,Kitchen Knife Set,Home,1,99.99,99.99,South,PayPal,4.99
T35272,2023-08-13,C3485,Bluetooth Speaker,Electronics,2,69.99,139.98,West,PayPal,9.99
T35273,2023-08-13,C1099,Backpack,Office,1,59.99,59.99,South,Debit Card,4.99
T35274,2023-08-13,C3271,Bluetooth Speaker,Electronics,1,69.99,69.99,East,Credit Card,4.99
T35275,2023-08-13,C1639,Notebook Set,Office,1,11.56,11.56,North,Gift Card,9.99
T35276,2023-08-13,C1417,Notebook Set,Office,1,14.99,14.99,West,PayPal,0.0
T35277,2023-08-13,C3775,Coffee Maker,Home,1,89.99,89.99,East,Gift Card,9.99
T35278,2023-08-13,C3542,Coffee Maker,Home,1,89.99,89.99,East,Gift Card,4.99
T35279,2023-08-13,C1413,Backpack,Office,1,59.99,59.99,West,Credit Card,9.99
T35280,2023-08-13,C3888,Backpack,Office,1,59.99,59.99,Central,Credit Card,9.99
T35281,2023-08-13,C3440,Kitchen Knife Set,Home,1,99.99,99.99,East,Debit Card,4.99
T35282,2023-08-13,C1742,Laptop Stand,Electronics,1,40.52,40.52,North,Debit Card,4.99
T35283,2023-08-13,C2822,Desk Lamp,Home,1,39.99,39.99,Central,Gift Card,9.99
T35284,2023-08-13,C3092,Water Bottle,Sports,1,24.99,24.99,South,Debit Card,0.0
T35285,2023-08-13,C4327,Coffee Maker,Home,2,89.99,179.98,South,Credit Card,0.0
T35286,2023-08-13,C3896,Water Bottle,Sports,2,24.99,49.98,South,Credit Card,4.99
T35287,2023-08-13,C3721,Backpack,Office,3,51.35,154.06,East,PayPal,4.99
T35288,2023-08-13,C4389,Laptop Stand,Electronics,1,49.99,49.99,South,Debit Card,4.99
T35289,2023-08-13,C1386,Kitchen Knife Set,Home,1,99.99,99.99,North,Credit Card,9.99
T35290,2023-08-13,C3467,Desk Lamp,Home,1,39.99,39.99,Central,Gift Card,4.99
T35291,2023-08-13,C2020,Coffee Maker,Home,1,89.99,89.99,Central,Debit Card,0.0
T35292,2023-08-13,C1753,Kitchen Knife Set,Home,1,99.99,99.99,South,Gift Card,0.0
T35293,2023-08-13,C1909,Running Shoes,Sports,1,102.79,102.79,West,Debit Card,9.99
T35294,2023-08-13,C4672,Bluetooth Speaker,Electronics,1,59.29,59.29,North,Debit Card,0.0
T35295,2023-08-13,C2872,Wireless Earbuds,Electronics,1,79.99,79.99,Central,Credit Card,9.99
T35296,2023-08-13,C3757,Yoga Mat,Sports,3,29.99,89.97,Central,Gift Card,4.99
T35297,2023-08-13,C3334,Running Shoes,Sports,1,119.99,119.99,Central,Gift Card,4.99
T35298,2023-08-13,C2564,Laptop Stand,Electronics,1,49.99,49.99,North,PayPal,0.0
T35299,2023-08-13,C1075,Water Bottle,Sports,1,21.06,21.06,South,Credit Card,4.99
T35300,2023-08-13,C4746,Yoga Mat,Sports,2,29.99,59.98,East,PayPal,4.99
T35301,2023-08-14,C3081,Wireless Earbuds,Electronics,1,79.99,79.99,North,Credit Card,0.0
T35302,2023-08-14,C3801,Bluetooth Speaker,Electronics,2,69.99,139.98,Central,PayPal,9.99
T35303,2023-08-14,C4799,Laptop Stand,Electronics,1,49.99,49.99,Central,Credit Card,4.99
T35304,2023-08-14,C2521,Water Bottle,Sports,3,18.75,56.26,West,Gift Card,9.99
T35305,2023-08-14,C1345,Coffee Maker,Home,1,89.99,89.99,Central,Debit Card,0.0
T35306,2023-08-14,C2913,Running Shoes,Sports,1,119.99,119.99,North,Credit Card,0.0
T35307,2023-08-14,C1615,Desk Lamp,Home,2,39.99,79.98,East,Debit Card,4.99
T35308,2023-08-14,C4475,Kitchen Knife Set,Home,1,99.99,99.99,Central,Debit Card,0.0
T35309,2023-08-14,C4021,Yoga Mat,Sports,1,29.99,29.99,East,Gift Card,0.0
T35310,2023-08-14,C4828,Running Shoes,Sports,1,119.99,119.99,North,Credit Card,4.99
T35311,2023-08-14,C1002,Desk Lamp,Home,2,39.99,79.98,East,Gift Card,0.0
T35312,2023-08-14,C1936,Bluetooth Speaker,Electronics,1,69.99,69.99,East,Credit Card,0.0
T35313,2023-08-14,C3886,Bluetooth Speaker,Electronics,1,69.99,69.99,West,Credit Card,9.99
T35314,2023-08-14,C2896,Bluetooth Speaker,Electronics,1,69.99,69.99,North,Credit Card,4.99
T35315,2023-08-14,C4750,Yoga Mat,Sports,2,29.99,59.98,Central,Credit Card,4.99
T35316,2023-08-14,C4355,Coffee Maker,Home,1,89.99,89.99,North,PayPal,0.0
T35317,2023-08-14,C1985,Desk Lamp,Home,1,39.99,39.99,East,Gift Card,9.99
T35318,2023-08-14,C4836,Backpack,Office,1,59.99,59.99,East,Gift Card,0.0
T35319,2023-08-14,C3899,Bluetooth Speaker,Electronics,2,69.99,139.98,South,PayPal,4.99
T35320,2023-08-14,C4033,Kitchen Knife Set,Home,2,99.99,199.98,,Credit Card,9.99
T35321,2023-08-14,C4369,Laptop Stand,Electronics,1,49.99,49.99,West,Debit Card,0.0
T35322,2023-08-14,C3163,Bluetooth Speaker,Electronics,2,60.41,120.83,West,Credit Card,4.99
T35323,2023-08-14,C2318,Running Shoes,Sports,1,119.99,119.99,West,PayPal,9.99
T35324,2023-08-14,C4831,Notebook Set,Office,1,14.99,14.99,West,Debit Card,4.99
T35325,2023-08-14,C1027,Kitchen Knife Set,Home,2,84.96,169.91,Central,Credit Card,9.99
T35326,2023-08-14,C4343,Desk Lamp,Home,1,39.99,39.99,South,Debit Card,4.99
T35327,2023-08-14,C4425,Phone Case,Electronics,1,15.22,15.22,East,Credit Card,9.99
T35328,2023-08-14,C2060,Running Shoes,Sports,2,119.99,239.98,West,Gift Card,0.0
T35329,2023-08-14,C1778,Desk Lamp,Home,1,39.99,39.99,West,Credit Card,4.99
T35330,2023-08-14,C4443,Backpack,Office,1,59.99,59.99,North,PayPal,0.0
T35331,2023-08-14,C3493,Wireless Earbuds,Electronics,2,72.6,145.2,East,Credit Card,4.99
T35332,2023-08-14,C1042,Backpack,Office,1,59.99,59.99,Central,Gift Card,0.0
T35333,2023-08-14,C4307,Wireless Earbuds,Electronics,1,79.99,79.99,North,Gift Card,0.0
T35334,2023-08-14,C1413,Phone Case,Electronics,1,19.99,19.99,East,Gift Card,0.0
T35335,2023-08-14,C3164,Backpack,Office,1,59.99,59.99,South,Debit Card,0.0
T35336,2023-08-14,C2722,Laptop Stand,Electronics,1,43.84,43.84,East,Credit Card,9.99
T35337,2023-08-14,C4192,Coffee Maker,Home,1,89.99,89.99,Central,Debit Card,4.99
T35338,2023-08-14,C3694,Wireless Earbuds,Electronics,1,79.99,79.99,Central,Gift Card,0.0
T35339,2023-08-14,C2352,Wireless Earbuds,Electronics,2,79.99,159.98,East,Credit Card,4.99
T35340,2023-08-14,C1108,Desk Lamp,Home,1,39.99,39.99,West,PayPal,0.0
T35341,2023-08-14,C4635,Coffee Maker,Home,1,89.99,89.99,Central,Debit Card,0.0
T35342,2023-08-14,C4471,Coffee Maker,Home,2,89.99,179.98,East,Credit Card,0.0
T35343,2023-08-14,C4472,Water Bottle,Sports,2,24.99,49.98,Central,Credit Card,4.99
T35344,2023-08-14,C3606,Running Shoes,Sports,1,112.0,112.0,Central,Credit Card,9.99
T35345,2023-08-14,C1522,Bluetooth Speaker,Electronics,1,58.27,58.27,North,PayPal,9.99
T35346,2023-08-14,C4653,Backpack,Office,1,51.05,51.05,West,Gift Card,9.99
T35347,2023-08-14,C1986,Notebook Set,Office,1,14.99,14.99,East,Debit Card,9.99
T35348,2023-08-14,C1303,Desk Lamp,Home,1,35.78,35.78,South,Gift Card,0.0
T35349,2023-08-14,C1848,Coffee Maker,Home,1,89.99,89.99,West,Credit Card,4.99
T35350,2023-08-14,C2373,Coffee Maker,Home,1,89.99,89.99,East,Debit Card,9.99
T35351,2023-08-14,C4857,Laptop Stand,Electronics,3,49.99,149.97,South,Credit Card,4.99
T35352,2023-08-14,C4162,Kitchen Knife Set,Home,2,99.99,199.98,Central,Debit Card,9.99
T35353,2023-08-14,C1415,Backpack,Office,1,59.99,59.99,North,Gift Card,9.99
T35354,2023-08-14,C2689,Kitchen Knife Set,Home,1,99.99,99.99,East,Debit Card,4.99
T35355,2023-08-14,C4624,Yoga Mat,Sports,2,29.99,59.98,Central,Credit Card,4.99
T35356,2023-08-15,C4966,Laptop Stand,Electronics,2,49.99,99.98,South,Credit Card,9.99
T35357,2023-08-15,C2089,Coffee Maker,Home,1,89.99,89.99,North,Credit Card,4.99
T35358,2023-08-15,C1552,Coffee Maker,Home,2,89.99,179.98,East,Gift Card,0.0
T35359,2023-08-15,C4145,Laptop Stand,Electronics,1,49.99,49.99,East,Credit Card,0.0
T35360,2023-08-15,C1813,Water Bottle,Sports,2,24.99,49.98,North,Debit Card,0.0
T35361,2023-08-15,C3017,Bluetooth Speaker,Electronics,1,69.99,69.99,Central,Gift Card,4.99
T35362,2023-08-15,C2805,Kitchen Knife Set,Home,1,99.99,99.99,East,PayPal,9.99
T35363,2023-08-15,C4411,Backpack,Office,1,59.99,59.99,South,Debit Card,9.99
T35364,2023-08-15,C3471,Bluetooth Speaker,Electronics,3,58.1,174.31,East,PayPal,4.99
T35365,2023-08-15,C2671,Water Bottle,Sports,1,24.99,24.99,Central,PayPal,9.99
T35366,2023-08-15,C4233,Phone Case,Electronics,1,19.99,19.99,North,Credit Card,4.99
T35367,2023-08-15,C4738,Coffee Maker,Home,1,89.99,89.99,South,Debit Card,4.99
T35368,2023-08-15,C1051,Laptop Stand,Electronics,2,49.99,99.98,South,Gift Card,4.99
T35369,2023-08-15,C2737,Kitchen Knife Set,Home,1,91.91,91.91,North,PayPal,9.99
T35370,2023-08-15,C4262,Desk Lamp,Home,1,31.84,31.84,East,,9.99
T35371,2023-08-15,C3293,Running Shoes,Sports,1,119.99,119.99,East,Gift Card,0.0
T35372,2023-08-15,C4360,Kitchen Knife Set,Home,1,99.99,99.99,Central,Gift Card,4.99
T35373,2023-08-15,C3136,Wireless Earbuds,Electronics,1,79.99,79.99,South,Gift Card,0.0
T35374,2023-08-15,C1728,Bluetooth Speaker,Electronics,1,69.99,69.99,Central,Gift Card,9.99
T35375,2023-08-15,C4606,Coffee Maker,Home,2,89.99,179.98,Central,PayPal,9.99
T35376,2023-08-15,C1420,Backpack,Office,1,59.99,59.99,South,Credit Card,9.99
T35377,2023-08-15,C3459,Phone Case,Electronics,1,19.99,19.99,East,Debit Card,4.99
T35378,2023-08-15,C4139,Yoga Mat,Sports,2,27.07,54.14,Central,PayPal,9.99
T35379,2023-08-15,C1992,Bluetooth Speaker,Electronics,2,69.99,139.98,East,Credit Card,9.99
T35380,2023-08-15,C4395,Laptop Stand,Electronics,2,49.99,99.98,South,Gift Card,9.99
T35381,2023-08-15,C2106,Water Bottle,Sports,1,23.51,23.51,East,Gift Card,9.99
T35382,2023-08-15,C2504,Kitchen Knife Set,Home,1,93.56,93.56,East,Gift Card,4.99
T35383,2023-08-15,C3299,Bluetooth Speaker,Electronics,1,69.99,69.99,South,Debit Card,4.99
T35384,2023-08-15,C3400,Backpack,Office,1,59.99,59.99,North,PayPal,9.99
T35385,2023-08-15,C2491,Wireless Earbuds,Electronics,1,63.58,63.58,East,Gift Card,9.99
T35386,2023-08-15,C4146,Notebook Set,Office,2,14.99,29.98,South,Debit Card,9.99
T35387,2023-08-15,C3742,Bluetooth Speaker,Electronics,1,69.99,69.99,Central,PayPal,9.99
T35388,2023-08-15,C3071,Notebook Set,Office,1,14.99,14.99,East,Gift Card,0.0
T35389,2023-08-15,C4236,Backpack,Office,1,59.99,59.99,East,Debit Card,9.99
T35390,2023-08-15,C1175,Phone Case,Electronics,1,19.99,19.99,Central,PayPal,4.99
T35391,2023-08-15,C2021,Desk Lamp,Home,1,39.99,39.99,West,PayPal,0.0
T35392,2023-08-15,C4408,Bluetooth Speaker,Electronics,1,69.99,69.99,Central,Credit Card,4.99
T35393,2023-08-15,C1305,Wireless Earbuds,Electronics,1,79.99,79.99,South,Debit Card,9.99
T35394,2023-08-15,C3770,Water Bottle,Sports,1,24.99,24.99,Central,Gift Card,0.0
T35395,2023-08-15,C1413,Desk Lamp,Home,2,37.14,74.29,West,Gift Card,9.99
T35396,2023-08-15,C3302,Backpack,Office,1,59.99,59.99,East,Credit Card,4.99
T35397,2023-08-15,C4654,Wireless Earbuds,Electronics,2,79.99,159.98,South,Debit Card,9.99
T35398,2023-08-15,C1108,Coffee Maker,Home,1,89.99,89.99,North,Credit Card,4.99
T35399,2023-08-15,C4105,Bluetooth Speaker,Electronics,2,69.99,139.98,Central,Debit Card,9.99
T35400,2023-08-15,C3755,Water Bottle,Sports,1,24.99,24.99,Central,Gift Card,4.99
T35401,2023-08-16,C3064,Backpack,Office,1,59.99,59.99,West,Gift Card,4.99
T35402,2023-08-16,C3035,Backpack,Office,1,59.99,59.99,North,Credit Card,9.99
T35403,2023-08-16,C1715,Water Bottle,Sports,1,24.99,24.99,East,Gift Card,0.0
T35404,2023-08-16,C2410,Phone Case,Electronics,1,19.99,19.99,West,PayPal,4.99
T35405,2023-08-16,C3823,Running Shoes,Sports,2,119.99,239.98,East,PayPal,9.99
T35406,2023-08-16,C2525,Running Shoes,Sports,1,119.99,119.99,East,Credit Card,4.99
T35407,2023-08-16,C3059,Bluetooth Speaker,Electronics,1,69.99,69.99,North,Credit Card,9.99
T35408,2023-08-16,C4638,Running Shoes,Sports,1,119.99,119.99,South,Credit Card,0.0
T35409,2023-08-16,C4015,Running Shoes,Sports,1,119.99,119.99,South,PayPal,9.99
T35410,2023-08-16,C4898,Bluetooth Speaker,Electronics,1,60.32,60.32,East,PayPal,9.99
T35411,2023-08-16,C3742,Kitchen Knife Set,Home,1,99.99,99.99,East,PayPal,9.99
T35412,2023-08-16,C4841,Wireless Earbuds,Electronics,2,79.99,159.98,North,PayPal,4.99
T35413,2023-08-16,C2143,Coffee Maker,Home,1,89.99,89.99,Central,Credit Card,0.0
T35414,2023-08-16,C2616,Water Bottle,Sports,2,24.99,49.98,North,Debit Card,9.99
T35415,2023-08-16,C2876,Laptop Stand,Electronics,1,49.99,49.99,East,Gift Card,0.0
T35416,2023-08-16,C1479,Water Bottle,Sports,2,18.91,37.82,West,Credit Card,0.0
T35417,2023-08-16,C1506,Wireless Earbuds,Electronics,1,61.52,61.52,West,Debit Card,4.99
T35418,2023-08-16,C1108,Water Bottle,Sports,2,24.99,49.98,Central,Debit Card,9.99
T35419,2023-08-16,C1953,Water Bottle,Sports,1,24.99,24.99,East,Credit Card,4.99
T35420,2023-08-16,C3197,Yoga Mat,Sports,1,29.99,29.99,East,Debit Card,4.99
T35421,2023-08-16,C4213,Kitchen Knife Set,Home,1,99.99,99.99,South,Debit Card,9.99
T35422,2023-08-16,C2382,Notebook Set,Office,1,14.99,14.99,South,Debit Card,9.99
T35423,2023-08-16,C2500,Kitchen Knife Set,Home,1,99.99,99.99,East,Gift Card,0.0
T35424,2023-08-16,C1139,Yoga Mat,Sports,1,22.77,22.77,East,Gift Card,0.0
T35425,2023-08-16,C2027,Phone Case,Electronics,1,19.99,19.99,Central,PayPal,4.99
T35426,2023-08-16,C3330,Bluetooth Speaker,Electronics,2,69.99,139.98,Central,Gift Card,9.99
T35427,2023-08-16,C2404,Kitchen Knife Set,Home,3,87.07,261.2,West,Debit Card,0.0
T35428,2023-08-16,C1238,Notebook Set,Office,1,14.99,14.99,East,Debit Card,0.0
T35429,2023-08-16,C4046,Desk Lamp,Home,1,39.99,39.99,South,Gift Card,4.99
T35430,2023-08-16,C1024,Kitchen Knife Set,Home,1,86.1,86.1,South,PayPal,0.0
T35431,2023-08-16,C4665,Water Bottle,Sports,2,24.99,49.98,North,Credit Card,9.99
T35432,2023-08-16,C4192,Yoga Mat,Sports,2,27.73,55.45,North,Debit Card,4.99
T35433,2023-08-16,C1347,Yoga Mat,Sports,3,29.99,89.97,East,Gift Card,9.99
T35434,2023-08-16,C2186,Laptop Stand,Electronics,2,49.99,99.98,North,PayPal,0.0
T35435,2023-08-16,C4409,Backpack,Office,2,59.99,119.98,Central,Gift Card,4.99
T35436,2023-08-16,C3855,Notebook Set,Office,3,14.99,44.97,South,PayPal,4.99
T35437,2023-08-16,C4451,Backpack,Office,1,59.99,59.99,West,Debit Card,9.99
T35438,2023-08-16,C4989,Wireless Earbuds,Electronics,2,79.99,159.98,Central,Gift Card,4.99
T35439,2023-08-16,C2654,Desk Lamp,Home,2,39.99,79.98,West,Gift Card,9.99
T35440,2023-08-16,C3787,Phone Case,Electronics,1,16.07,16.07,South,Credit Card,4.99
T35441,2023-08-16,C4475,Phone Case,Electronics,1,19.99,19.99,South,Credit Card,9.99
T35442,2023-08-16,C1057,Desk Lamp,Home,1,39.99,39.99,North,Debit Card,0.0
T35443,2023-08-16,C4569,Backpack,Office,2,59.99,119.98,North,PayPal,9.99
T35444,2023-08-16,C4614,Bluetooth Speaker,Electronics,1,69.99,69.99,West,PayPal,9.99
T35445,2023-08-16,C3906,Notebook Set,Office,1,14.99,14.99,East,Debit Card,9.99
T35446,2023-08-16,C2629,Wireless Earbuds,Electronics,2,79.99,159.98,West,PayPal,4.99
T35447,2023-08-16,C1436,Wireless Earbuds,Electronics,1,79.99,79.99,South,Debit Card,9.99
T35448,2023-08-16,C3076,Bluetooth Speaker,Electronics,2,64.66,129.32,South,Credit Card,9.99
T35449,2023-08-16,C1799,Phone Case,Electronics,2,19.99,39.98,West,Credit Card,4.99
T35450,2023-08-16,C2701,Wireless Earbuds,Electronics,3,79.99,239.97,North,Gift Card,4.99
T35451,2023-08-16,C4398,Coffee Maker,Home,1,89.99,89.99,East,PayPal,0.0
T35452,2023-08-16,C1943,Water Bottle,Sports,2,20.38,40.76,East,Debit Card,0.0
T35453,2023-08-16,C3604,Wireless Earbuds,Electronics,1,79.99,79.99,East,PayPal,0.0
T35454,2023-08-16,C2384,Laptop Stand,Electronics,1,49.99,49.99,Central,Credit Card,4.99
T35455,2023-08-16,C2501,Notebook Set,Office,1,14.99,14.99,South,PayPal,9.99
T35456,2023-08-16,C2659,Yoga Mat,Sports,1,27.08,27.08,North,Debit Card,0.0
T35457,2023-08-16,C2928,Water Bottle,Sports,3,20.45,61.36,North,Credit Card,9.99
T35458,2023-08-16,C3607,Desk Lamp,Home,1,39.99,39.99,North,Debit Card,0.0
T35459,2023-08-16,C4740,Water Bottle,Sports,2,18.85,37.7,Central,PayPal,4.99
T35460,2023-08-17,C2790,Notebook Set,Office,1,14.99,14.99,Central,Gift Card,4.99
T35461,2023-08-17,C3825,Kitchen Knife Set,Home,1,99.99,99.99,South,PayPal,4.99
T35462,2023-08-17,C4426,Bluetooth Speaker,Electronics,3,69.99,209.97,East,Credit Card,0.0
T35463,2023-08-17,C3921,Coffee Maker,Home,2,89.99,179.98,North,Debit Card,4.99
T35464,2023-08-17,C1015,Coffee Maker,Home,1,89.99,89.99,East,Credit Card,4.99
T35465,2023-08-17,C2507,Phone Case,Electronics,2,19.99,39.98,North,Debit Card,4.99
T35466,2023-08-17,C4553,Running Shoes,Sports,1,119.99,119.99,North,PayPal,4.99
T35467,2023-08-17,C4189,Notebook Set,Office,1,14.99,14.99,Central,Gift Card,4.99
T35468,2023-08-17,C4114,Phone Case,Electronics,1,19.99,19.99,West,Debit Card,4.99
T35469,2023-08-17,C3901,Backpack,Office,1,54.91,54.91,West,Gift Card,4.99
T35470,2023-08-17,C1737,Coffee Maker,Home,3,89.99,269.97,South,Gift Card,9.99
T35471,2023-08-17,C2595,Coffee Maker,Home,1,89.99,89.99,East,Debit Card,0.0
T35472,2023-08-17,C2019,Wireless Earbuds,Electronics,1,79.99,79.99,East,PayPal,0.0
T35473,2023-08-17,C2419,Running Shoes,Sports,1,119.99,119.99,East,PayPal,4.99
T35474,2023-08-17,C4381,Desk Lamp,Home,1,39.99,39.99,West,Debit Card,0.0
T35475,2023-08-17,C4755,Laptop Stand,Electronics,1,49.99,49.99,North,Gift Card,4.99
T35476,2023-08-17,C1853,Coffee Maker,Home,1,89.99,89.99,Central,Credit Card,4.99
T35477,2023-08-17,C4726,Phone Case,Electronics,2,19.99,39.98,East,PayPal,9.99
T35478,2023-08-17,C4023,Laptop Stand,Electronics,1,49.99,49.99,West,PayPal,4.99
T35479,2023-08-17,C2832,Running Shoes,Sports,1,119.99,119.99,North,Gift Card,9.99
T35480,2023-08-17,C1206,Coffee Maker,Home,1,89.99,89.99,South,Debit Card,4.99
T35481,2023-08-17,C2077,Yoga Mat,Sports,1,29.99,29.99,North,PayPal,0.0
T35482,2023-08-17,C2146,Notebook Set,Office,2,14.99,29.98,West,Credit Card,9.99
T35483,2023-08-17,C1753,Laptop Stand,Electronics,1,49.99,49.99,South,PayPal,4.99
T35484,2023-08-17,C4707,Yoga Mat,Sports,1,24.19,24.19,South,Debit Card,0.0
T35485,2023-08-17,C4696,Water Bottle,Sports,1,22.33,22.33,Central,Debit Card,9.99
T35486,2023-08-17,C1663,Notebook Set,Office,3,14.99,44.97,Central,Gift Card,0.0
T35487,2023-08-17,C3884,Water Bottle,Sports,2,24.99,49.98,West,Gift Card,9.99
T35488,2023-08-17,C3691,Notebook Set,Office,1,14.99,14.99,South,Gift Card,4.99
T35489,2023-08-17,C3304,Wireless Earbuds,Electronics,1,79.99,79.99,North,Debit Card,9.99
T35490,2023-08-17,C1240,Bluetooth Speaker,Electronics,1,69.99,69.99,West,Debit Card,9.99
T35491,2023-08-17,C4809,Phone Case,Electronics,2,17.0,34.01,West,Credit Card,4.99
T35492,2023-08-17,C2498,Coffee Maker,Home,1,89.99,89.99,South,Credit Card,4.99
T35493,2023-08-17,C1451,Water Bottle,Sports,1,24.99,24.99,East,PayPal,9.99
T35494,2023-08-17,C3723,Water Bottle,Sports,1,24.99,24.99,North,PayPal,9.99
T35495,2023-08-17,C1927,Running Shoes,Sports,1,119.99,119.99,East,Debit Card,4.99
T35496,2023-08-17,C4737,Phone Case,Electronics,1,19.99,19.99,Central,Credit Card,9.99
T35497,2023-08-17,C4483,Wireless Earbuds,Electronics,1,79.99,79.99,North,PayPal,9.99
T35498,2023-08-17,C4775,Yoga Mat,Sports,1,29.99,29.99,East,Debit Card,4.99
T35499,2023-08-17,C4337,Water Bottle,Sports,1,24.99,24.99,Central,Credit Card,0.0
T35500,2023-08-17,C3725,Bluetooth Speaker,Electronics,1,69.99,69.99,Central,Gift Card,4.99
T35501,2023-08-17,C1974,Running Shoes,Sports,1,119.99,119.99,East,Gift Card,4.99
T35502,2023-08-17,C4255,Notebook Set,Office,1,11.83,11.83,East,Debit Card,0.0
T35503,2023-08-17,C3275,Wireless Earbuds,Electronics,2,79.99,159.98,Central,Credit Card,9.99
T35504,2023-08-17,C3916,Backpack,Office,1,59.99,59.99,West,Credit Card,0.0
T35505,2023-08-18,C3340,Phone Case,Electronics,1,16.61,16.61,West,PayPal,4.99
T35506,2023-08-18,C4724,Water Bottle,Sports,1,24.99,24.99,Central,Gift Card,0.0
T35507,2023-08-18,C4130,Backpack,Office,1,59.99,59.99,South,Gift Card,9.99
T35508,2023-08-18,C2894,Running Shoes,Sports,1,119.99,119.99,Central,Gift Card,4.99
T35509,2023-08-18,C4373,Desk Lamp,Home,1,39.99,39.99,North,Debit Card,9.99
T35510,2023-08-18,C4543,Yoga Mat,Sports,1,29.99,29.99,South,PayPal,9.99
T35511,2023-08-18,C3279,Desk Lamp,Home,2,39.99,79.98,East,Credit Card,9.99
T35512,2023-08-18,C1769,Kitchen Knife Set,Home,2,99.99,199.98,West,PayPal,4.99
T35513,2023-08-18,C2950,Water Bottle,Sports,1,24.99,24.99,South,PayPal,0.0
T35514,2023-08-18,C3997,Water Bottle,Sports,2,19.02,38.04,South,Gift Card,9.99
T35515,2023-08-18,C3409,Kitchen Knife Set,Home,1,99.99,99.99,Central,Debit Card,4.99
T35516,2023-08-18,C2204,Laptop Stand,Electronics,1,49.99,49.99,West,,9.99
T35517,2023-08-18,C1203,Water Bottle,Sports,1,24.99,24.99,North,Debit Card,4.99
T35518,2023-08-18,C2874,Coffee Maker,Home,1,89.99,89.99,North,Debit Card,4.99
T35519,2023-08-18,C2662,Backpack,Office,1,59.99,59.99,Central,PayPal,4.99
T35520,2023-08-18,C3990,Running Shoes,Sports,1,119.99,119.99,South,Debit Card,0.0
T35521,2023-08-18,C3476,Phone Case,Electronics,1,19.99,19.99,West,Credit Card,9.99
T35522,2023-08-18,C4180,Yoga Mat,Sports,2,29.99,59.98,Central,Credit Card,4.99
T35523,2023-08-18,C2712,Kitchen Knife Set,Home,1,99.99,99.99,East,Debit Card,4.99
T35524,2023-08-18,C3988,Water Bottle,Sports,1,20.38,20.38,North,,9.99
T35525,2023-08-18,C3100,Laptop Stand,Electronics,1,49.99,49.99,West,Debit Card,4.99
T35526,2023-08-18,C2330,Phone Case,Electronics,1,19.99,19.99,West,Debit Card,4.99
T35527,2023-08-18,C4944,Water Bottle,Sports,2,21.99,43.98,East,Credit Card,4.99
T35528,2023-08-18,C1570,Phone Case,Electronics,3,19.99,59.97,West,Credit Card,9.99
T35529,2023-08-18,C3917,Phone Case,Electronics,2,19.99,39.98,Central,PayPal,4.99
T35530,2023-08-18,C4680,Coffee Maker,Home,2,89.99,179.98,East,Credit Card,4.99
